idcliente;nome;email;ncontribuinte;dataregisto
264;"Eunice  Rosa Brazão  Nunes";6399@lojacomp.pt;954950364;"2017-02-21 00:00:00"
265;"Arlindo  Paulo Faustino  Jesus";6400@lojacomp.pt;227661460;"2017-02-21 00:00:00"
266;"Susana Diana Rebelo  Fernandes";6401@lojacomp.pt;247235339;"2017-02-21 00:00:00"
267;"Arlindo  Francisco Fernandes  Rebocho";6402@lojacomp.pt;861076347;"2017-02-21 00:00:00"
268;"José Mariana Norte  Rosa";6403@lojacomp.pt;506799719;"2017-02-21 00:00:00"
269;"José Gisela Jesus  Rebelo";6404@lojacomp.pt;705095946;"2017-02-21 00:00:00"
270;"Jonas  Flávio  Simões  Calado";6405@lojacomp.pt;422177457;"2017-02-21 00:00:00"
271;"Francisco Hélio  Silva  Rosa";6406@lojacomp.pt;715219385;"2017-02-21 00:00:00"
272;"Fernando Luis  Vitorino  Vieira";6407@lojacomp.pt;862569422;"2017-02-21 00:00:00"
273;"Claudia  Anjos  Marcos";6408@lojacomp.pt;897388609;"2017-02-21 00:00:00"
274;"Helena Catarina Morgado  Reis";6409@lojacomp.pt;768723732;"2017-02-21 00:00:00"
275;"Sílvia Diana Simões  Vieira";6410@lojacomp.pt;175332274;"2017-02-21 00:00:00"
276;"Pedro Luis  Jesus  Matias";6411@lojacomp.pt;263514677;"2017-02-21 00:00:00"
277;"Rosa Teresa  Caiado";6412@lojacomp.pt;174952127;"2017-02-21 00:00:00"
278;"Mónica  Inês Pedrosa  Monteiro";6413@lojacomp.pt;288067296;"2017-02-21 00:00:00"
279;"Daniela Inês Rodrigues  Calado";6414@lojacomp.pt;307739549;"2017-02-21 00:00:00"
280;"Edgar  Marco  Sebastião  Rebocho";6415@lojacomp.pt;874530005;"2017-02-21 00:00:00"
281;"Mariana Isabel  Ribeiro  Alves";6416@lojacomp.pt;893252060;"2017-02-21 00:00:00"
282;"Manuel  Miguel  Francisco  Marques";6417@lojacomp.pt;319265959;"2017-02-21 00:00:00"
283;"Bruna Lara Magalhães  Gonçalves";6418@lojacomp.pt;379180403;"2017-02-21 00:00:00"
284;"Eduardo  Rui Lopes  Guerreiro";6419@lojacomp.pt;687537261;"2017-02-21 00:00:00"
285;"Bruna Lara Pereira  Monteiro";6420@lojacomp.pt;691237625;"2017-02-21 00:00:00"
286;"Daniela Patrícia Caiado Lucas";6421@lojacomp.pt;749020114;"2017-02-21 00:00:00"
287;"Tânia Anabela Brazão  Ribeiro";6422@lojacomp.pt;176390983;"2017-02-21 00:00:00"
288;"Mira Daniel  Peres  Pereira";6423@lojacomp.pt;500763802;"2017-02-21 00:00:00"
289;"Flávio  Marco  Lopes  Rosa";6424@lojacomp.pt;221655565;"2017-02-21 00:00:00"
290;"Beatriz Calado  Sebastião";6425@lojacomp.pt;994893133;"2017-02-21 00:00:00"
291;"Pedro Filipe Nunes  Reis";6426@lojacomp.pt;743718027;"2017-02-21 00:00:00"
292;"Alexandra  Anabela Nogueira  Carreira";6427@lojacomp.pt;999550233;"2017-02-21 00:00:00"
293;"Cristiano Sílvio Conceição  Oliveira";6428@lojacomp.pt;193688358;"2017-02-21 00:00:00"
294;"Patrícia Gisela Rebocho  Vitorino";6429@lojacomp.pt;454375176;"2017-02-21 00:00:00"
295;"Lara Dulce Cardoso  Cordeiro";6430@lojacomp.pt;890424664;"2017-02-21 00:00:00"
296;"Alexandra  Ana  Santos  Matias";6431@lojacomp.pt;959470189;"2017-02-21 00:00:00"
297;"Valdemar  Duarte  Nunes  Marques";6432@lojacomp.pt;488081499;"2017-02-21 00:00:00"
298;"Maria Paula Rebelo  Jesus";6433@lojacomp.pt;380193285;"2017-02-21 00:00:00"
299;"Rodrigo  Patrício Matias  Sousa";6434@lojacomp.pt;595896662;"2017-02-21 00:00:00"
300;"Pedro Carlos  Ferreira  Lourenço";6435@lojacomp.pt;733894520;"2017-02-21 00:00:00"
301;"Gustavo Mário Morgado  Lopes";6436@lojacomp.pt;207897709;"2017-02-21 00:00:00"
302;"Henrique  Ângelo  Mendes Morgado";6437@lojacomp.pt;795200595;"2017-02-21 00:00:00"
303;"Manuel  David  Brazão  Magalhães";6438@lojacomp.pt;137894535;"2017-02-21 00:00:00"
304;"Ana  Carla  Fernandes  Rebocho";6439@lojacomp.pt;195788244;"2017-02-21 00:00:00"
305;"Dulce Carla  Lourenço  Sousa";6440@lojacomp.pt;829073017;"2017-02-21 00:00:00"
306;"Diana Cristina  Matias  Jordão";6441@lojacomp.pt;976765465;"2017-02-21 00:00:00"
307;"Mira Manuel  Rodrigues  Zózimo";6442@lojacomp.pt;250215234;"2017-02-21 00:00:00"
308;"Patrícia Nádia Lucas  Zózimo";6443@lojacomp.pt;988759774;"2017-02-21 00:00:00"
309;"Michael  Henrique  Pinheiro  Peres";6444@lojacomp.pt;465523612;"2017-02-21 00:00:00"
310;"Daniela Guinada  Francisco";6445@lojacomp.pt;403608924;"2017-02-21 00:00:00"
311;"Daniela Isabel  Nogueira  Cardoso";6446@lojacomp.pt;191050486;"2017-02-21 00:00:00"
312;"Bruna Lara Silva  Rosa";6447@lojacomp.pt;926496305;"2017-02-21 00:00:00"
313;"Cristiano Sílvio Sebastião  Matias";6448@lojacomp.pt;874796924;"2017-02-21 00:00:00"
314;"Ricardo  Daniel  Matias  Lucas";6449@lojacomp.pt;282929036;"2017-02-21 00:00:00"
315;"Miguel  Sílvio Ferreira  Guinada";6450@lojacomp.pt;489373991;"2017-02-21 00:00:00"
316;"Eugénia Inês Mendes Calado";6451@lojacomp.pt;281296872;"2017-02-21 00:00:00"
317;"Isabel  Sílvia Lourenço  Lopes";6452@lojacomp.pt;505352563;"2017-02-21 00:00:00"
318;"Manuela Elsa Brazão  Nunes";6453@lojacomp.pt;489805562;"2017-02-21 00:00:00"
319;"Elias José Vieira  Gonçalves";6454@lojacomp.pt;322136143;"2017-02-21 00:00:00"
320;"Sérgio  Nelson  Domingues  Martins";6455@lojacomp.pt;545952304;"2017-02-21 00:00:00"
321;"José Inês Félix  Fonseca";6456@lojacomp.pt;676396544;"2017-02-21 00:00:00"
322;"Duarte  Duarte  Nogueira  Lopes";6457@lojacomp.pt;967613449;"2017-02-21 00:00:00"
323;"Catarina Helena Reis  Morgado";6458@lojacomp.pt;738248638;"2017-02-21 00:00:00"
324;"Joana Goreti  Silva  Morgado";6459@lojacomp.pt;230194003;"2017-02-21 00:00:00"
325;"Nelson  Gustavo Rosa  Guerreiro  Alves";6460@lojacomp.pt;145412203;"2017-02-21 00:00:00"
326;"Hugo  Mário Rebelo  Calado  Marcos";6461@lojacomp.pt;461866624;"2017-02-21 00:00:00"
327;"Francisco Egídio  Azevedo  Jesus";6462@lojacomp.pt;167050470;"2017-02-21 00:00:00"
328;"Lara Susana Lourenço  Carreira";6463@lojacomp.pt;790336290;"2017-02-21 00:00:00"
329;"Alexandre  Sérgio  Reis  Anjos";6464@lojacomp.pt;529452776;"2017-02-21 00:00:00"
330;"Maria Daniela Martins  Ferreira";6465@lojacomp.pt;525986810;"2017-02-21 00:00:00"
331;"Francisco Henrique  Lourenço  Magalhães";6466@lojacomp.pt;582131173;"2017-02-21 00:00:00"
332;"Susana Diana Vieira  Azevedo";6467@lojacomp.pt;425962155;"2017-02-21 00:00:00"
333;"Dulce Jesus  Mota";6468@lojacomp.pt;891844539;"2017-02-21 00:00:00"
334;"Gisela Olga Nunes  Marques";6469@lojacomp.pt;903272903;"2017-02-21 00:00:00"
335;"Filipe Ribeiro  Fonseca";6470@lojacomp.pt;589456041;"2017-02-21 00:00:00"
336;"Cristiano André  Martins  Domingues";6471@lojacomp.pt;219213867;"2017-02-21 00:00:00"
337;"Leandro  Valdemar  Peres  Rebelo";6472@lojacomp.pt;240417314;"2017-02-21 00:00:00"
338;"Ana  Madeira Reis";6473@lojacomp.pt;680403319;"2017-02-21 00:00:00"
339;"Edgar  Sérgio  Guerreiro  Cardoso  Carreira";6474@lojacomp.pt;497818623;"2017-02-21 00:00:00"
340;"Marco  Eduardo  Jordão  Guinada";6475@lojacomp.pt;900789816;"2017-02-21 00:00:00"
341;"Carla  Daniela Zózimo  Lourenço";6476@lojacomp.pt;322622465;"2017-02-21 00:00:00"
342;"Gisela Claudia  Matias  Oliveira";6477@lojacomp.pt;100455610;"2017-02-21 00:00:00"
343;"Armindo  Mário Jordão  Cordeiro";6478@lojacomp.pt;853418929;"2017-02-21 00:00:00"
344;"José Diana Jesus  Reis";6479@lojacomp.pt;352019862;"2017-02-21 00:00:00"
345;"Luis  Alexandre  Brazão  Domingues";6480@lojacomp.pt;330396811;"2017-02-21 00:00:00"
346;"Elias Sérgio  Alves  Faustino";6481@lojacomp.pt;545310547;"2017-02-21 00:00:00"
347;"Luis  Egídio  Alves  Lucas";6482@lojacomp.pt;900359767;"2017-02-21 00:00:00"
348;"Cecília  Bruna Jesus  Oliveira";6483@lojacomp.pt;963010755;"2017-02-21 00:00:00"
349;"Vitor  Sérgio  Alves  Domingues";6484@lojacomp.pt;813637425;"2017-02-21 00:00:00"
350;"Sílvio Jonas  Sousa  Anjos";6485@lojacomp.pt;784424742;"2017-02-21 00:00:00"
351;"Hélder  Armindo  Rodrigues  Mendes";6486@lojacomp.pt;376755217;"2017-02-21 00:00:00"
352;"Vitor  Paulo Santos  Matias";6487@lojacomp.pt;582707681;"2017-02-21 00:00:00"
353;"Michael  Bruno  Félix  Cardoso";6488@lojacomp.pt;846160628;"2017-02-21 00:00:00"
354;"Vitor  Paulo Pinheiro  Magalhães";6489@lojacomp.pt;933430750;"2017-02-21 00:00:00"
355;"Diana Maria Norte  Carreira";6490@lojacomp.pt;469570437;"2017-02-21 00:00:00"
356;"Nelson  Henrique  Vieira  Peres";6491@lojacomp.pt;421332413;"2017-02-21 00:00:00"
357;"Patrícia Marisa Conceição  Jesus";6492@lojacomp.pt;662627411;"2017-02-21 00:00:00"
358;"Flávio  Ângelo  Caiado Félix";6493@lojacomp.pt;142396266;"2017-02-21 00:00:00"
359;"Andreia Anabela Madeira Francisco";6494@lojacomp.pt;749084470;"2017-02-21 00:00:00"
360;"Inês Luísa Reis  Simões";6495@lojacomp.pt;431950369;"2017-02-21 00:00:00"
361;"Daniela Inês Caiado Morgado";6496@lojacomp.pt;813202902;"2017-02-21 00:00:00"
362;"Ana  Sandra  Ferreira  Sebastião";6497@lojacomp.pt;833456647;"2017-02-21 00:00:00"
363;"Bruna Goreti  Cardoso";6498@lojacomp.pt;398595886;"2017-02-21 00:00:00"
364;"Rui Nelson  Guinada  Francisco";6499@lojacomp.pt;145868873;"2017-02-21 00:00:00"
365;"Gisela Lara Vieira  Guinada";6500@lojacomp.pt;995489222;"2017-02-21 00:00:00"
366;"Mónica  Márcia Marcos  Jesus";6501@lojacomp.pt;263349821;"2017-02-21 00:00:00"
367;"Manuel  Sérgio  Mota  Silva";6502@lojacomp.pt;239404146;"2017-02-21 00:00:00"
368;"Henrique  Carlos  Cardoso  Rebelo";6503@lojacomp.pt;501977161;"2017-02-21 00:00:00"
369;"Isabel  Sebastião  Anjos";6504@lojacomp.pt;440837902;"2017-02-21 00:00:00"
370;"Patrício Patrício Fonseca  Magalhães";6505@lojacomp.pt;301640425;"2017-02-21 00:00:00"
371;"Hélio  Brazão  Pinheiro";6506@lojacomp.pt;826652629;"2017-02-21 00:00:00"
372;"Filipe Egídio  Simões  Marcos";6507@lojacomp.pt;327984005;"2017-02-21 00:00:00"
373;"Tiago  Egídio  Norte  Pedrosa";6508@lojacomp.pt;544174922;"2017-02-21 00:00:00"
374;"Claudia  Marisa Magalhães  Peres";6509@lojacomp.pt;718136427;"2017-02-21 00:00:00"
375;"Gisela Helena Pereira  Lucas";6510@lojacomp.pt;200998696;"2017-02-21 00:00:00"
376;"Mário Duarte  Jesus  Ribeiro";6511@lojacomp.pt;173518195;"2017-02-21 00:00:00"
377;"Duarte  Arlindo  Reis  Calado  Pereira";6512@lojacomp.pt;787057565;"2017-02-21 00:00:00"
378;"Isabel  Elsa Norte  Lucas";6513@lojacomp.pt;423333642;"2017-02-21 00:00:00"
379;"Daniela José Sousa  Jesus";6514@lojacomp.pt;785817455;"2017-02-21 00:00:00"
380;"Rute  Ana  Guerreiro  Rebocho";6515@lojacomp.pt;822597204;"2017-02-21 00:00:00"
381;"António  Pedro Zózimo  Mota";6516@lojacomp.pt;365360217;"2017-02-21 00:00:00"
382;"André  Francisco Mendes Guerreiro  Ferreira";6517@lojacomp.pt;207365133;"2017-02-21 00:00:00"
383;"Flávio  Hélder  Oliveira  Alves";6518@lojacomp.pt;556933633;"2017-02-21 00:00:00"
384;"Olga Eunice  Caiado";6519@lojacomp.pt;741669653;"2017-02-21 00:00:00"
385;"Rodrigo  Egídio  Vitorino  Jesus";6520@lojacomp.pt;660342814;"2017-02-21 00:00:00"
386;"Isabel  Marta Matias  Lucas";6521@lojacomp.pt;920713199;"2017-02-21 00:00:00"
387;"Eunice  Dina Vieira  Guinada";6522@lojacomp.pt;222945283;"2017-02-21 00:00:00"
388;"Pedro Domingues  Simões";6523@lojacomp.pt;393230940;"2017-02-21 00:00:00"
389;"Pedro Francisco Santos  Lopes";6524@lojacomp.pt;789419635;"2017-02-21 00:00:00"
390;"Alexandra  Sandra  Monteiro Alves";6525@lojacomp.pt;979706426;"2017-02-21 00:00:00"
391;"Ana  Eduarda Oliveira  Peres";6526@lojacomp.pt;434728767;"2017-02-21 00:00:00"
392;"Bruna Tânia Jordão  Cordeiro";6527@lojacomp.pt;246146123;"2017-02-21 00:00:00"
393;"Sérgio  Pedro Sousa  Morgado";6528@lojacomp.pt;896236771;"2017-02-21 00:00:00"
394;"Catarina Mariana Jesus  Zózimo";6529@lojacomp.pt;954098611;"2017-02-21 00:00:00"
395;"Daniela Bruna Morgado  Reis";6530@lojacomp.pt;692690743;"2017-02-21 00:00:00"
396;"Elias Vitor  Cardoso  Anjos";6531@lojacomp.pt;107816820;"2017-02-21 00:00:00"
397;"Fátima Joana Jordão  Pereira";6532@lojacomp.pt;146460699;"2017-02-21 00:00:00"
398;"José Manuel  Silva  Morgado";6533@lojacomp.pt;683731892;"2017-02-21 00:00:00"
399;"Bruna Alexandra  Marques Norte";6534@lojacomp.pt;183699953;"2017-02-21 00:00:00"
400;"Filipa Márcia Fonseca  Domingues";6535@lojacomp.pt;152675056;"2017-02-21 00:00:00"
401;"Eduarda Marta Sousa  Reis";6536@lojacomp.pt;490918871;"2017-02-21 00:00:00"
402;"Dina Helena Norte  Sebastião";6537@lojacomp.pt;444286411;"2017-02-21 00:00:00"
403;"José Hélder  Azevedo  Domingues";6538@lojacomp.pt;182812419;"2017-02-21 00:00:00"
404;"Ana  Inês Rebelo  Silva";6539@lojacomp.pt;861441717;"2017-02-21 00:00:00"
405;"Manuel  Egídio  Vieira  Monteiro";6540@lojacomp.pt;206212806;"2017-02-21 00:00:00"
406;"Vitor  Hélio  Félix  Ribeiro";6541@lojacomp.pt;688347127;"2017-02-21 00:00:00"
407;"Elsa Fátima Monteiro Sebastião";6542@lojacomp.pt;439710283;"2017-02-21 00:00:00"
408;"Eugénia Diana Ribeiro  Simões";6543@lojacomp.pt;486224181;"2017-02-21 00:00:00"
409;"Flávio  Ricardo  Oliveira  Rebelo";6544@lojacomp.pt;313529728;"2017-02-21 00:00:00"
410;"Rodrigo  David  Carreira  Sebastião";6545@lojacomp.pt;944989833;"2017-02-21 00:00:00"
411;"José Miguel  Madeira Jordão";6546@lojacomp.pt;784398529;"2017-02-21 00:00:00"
412;"Gisela Inês Nogueira  Conceição";6547@lojacomp.pt;836153717;"2017-02-21 00:00:00"
413;"Teresa  Andreia Cardoso  Faustino";6548@lojacomp.pt;305748765;"2017-02-21 00:00:00"
414;"Elias Cordeiro  Nascimento";6549@lojacomp.pt;444712965;"2017-02-21 00:00:00"
415;"Nancy José Rosa  Azevedo";6550@lojacomp.pt;252602048;"2017-02-21 00:00:00"
416;"Eduardo  Duarte  Guinada  Lopes";6551@lojacomp.pt;610006166;"2017-02-21 00:00:00"
417;"Jorge António  Sebastião  Silvério";6552@lojacomp.pt;338328060;"2017-02-21 00:00:00"
418;"Claudia  Cristina  Matias  Gonçalves";6553@lojacomp.pt;804765190;"2017-02-21 00:00:00"
419;"Helena Beatriz Azevedo  Silvério";6554@lojacomp.pt;606962946;"2017-02-21 00:00:00"
420;"Mariana Beatriz Anjos  Lucas";6555@lojacomp.pt;883244964;"2017-02-21 00:00:00"
421;"Lara Patrícia Peres  Rosa";6556@lojacomp.pt;406001210;"2017-02-21 00:00:00"
422;"Filipa Cristina  Marques Carreira";6557@lojacomp.pt;563397807;"2017-02-21 00:00:00"
423;"João Pedro Vieira  Madeira";6558@lojacomp.pt;389635520;"2017-02-21 00:00:00"
424;"Dina Andreia Nogueira  Silva";6559@lojacomp.pt;921602887;"2017-02-21 00:00:00"
425;"Eduarda Inês Mendes Ribeiro";6560@lojacomp.pt;404292611;"2017-02-21 00:00:00"
426;"Catarina Leonor Domingues  Mendes";6561@lojacomp.pt;102534124;"2017-02-21 00:00:00"
427;"José Isabel  Matias  Lucas";6562@lojacomp.pt;252053594;"2017-02-21 00:00:00"
428;"André  Sérgio  Sousa  Caiado";6563@lojacomp.pt;780639499;"2017-02-21 00:00:00"
429;"Mariana Olga Zózimo  Lourenço";6564@lojacomp.pt;620687409;"2017-02-21 00:00:00"
430;"Rodrigo  Sílvio Vitorino  Guerreiro";6565@lojacomp.pt;510909448;"2017-02-21 00:00:00"
431;"Hélio  Mira Oliveira  Carreira";6566@lojacomp.pt;299751442;"2017-02-21 00:00:00"
432;"Ana  Patrícia Morgado  Alves";6567@lojacomp.pt;207240362;"2017-02-21 00:00:00"
433;"Renato  Michael  Brazão  Jordão";6568@lojacomp.pt;133016922;"2017-02-21 00:00:00"
434;"Manuel  António  Carreira  Alves";6569@lojacomp.pt;327418241;"2017-02-21 00:00:00"
435;"José Nuno  Lopes  Vitorino";6570@lojacomp.pt;864459339;"2017-02-21 00:00:00"
436;"Daniela Sebastião  Marques";6571@lojacomp.pt;757085761;"2017-02-21 00:00:00"
437;"Henrique  Ângelo  Peres  Martins";6572@lojacomp.pt;430424834;"2017-02-21 00:00:00"
438;"Teresa  Márcia Guinada  Domingues  Conceição";6573@lojacomp.pt;370322780;"2017-02-21 00:00:00"
439;"Sílvia Leonor Conceição  Oliveira";6574@lojacomp.pt;887841266;"2017-02-21 00:00:00"
440;"Patrícia Helena Sebastião  Madeira";6575@lojacomp.pt;192148752;"2017-02-21 00:00:00"
441;"Egídio  Leonel  Domingues  Jordão";6576@lojacomp.pt;328052562;"2017-02-21 00:00:00"
442;"Elias Francisco Norte  Anjos";6577@lojacomp.pt;466291050;"2017-02-21 00:00:00"
443;"Leonor Isabel  Conceição  Pedrosa";6578@lojacomp.pt;204578119;"2017-02-21 00:00:00"
444;"Gisela Leonor Brazão  Mota  Caiado";6579@lojacomp.pt;322304591;"2017-02-21 00:00:00"
445;"Rodrigo  Hélder  Nascimento  Guerreiro";6580@lojacomp.pt;479107010;"2017-02-21 00:00:00"
446;"Pedro Luis  Pedrosa  Silva";6581@lojacomp.pt;864294688;"2017-02-21 00:00:00"
447;"Tiago  Jonas  Marcos  Fonseca";6582@lojacomp.pt;253226441;"2017-02-21 00:00:00"
448;"Eunice  Alexandra  Fonseca  Domingues";6583@lojacomp.pt;323001228;"2017-02-21 00:00:00"
449;"António  António  Zózimo  Mota";6584@lojacomp.pt;412893216;"2017-02-21 00:00:00"
450;"David  Manuel  Jordão  Gonçalves";6585@lojacomp.pt;364224004;"2017-02-21 00:00:00"
451;"Paula Manuela Lourenço  Mota";6586@lojacomp.pt;264259932;"2017-02-21 00:00:00"
452;"Jorge Mário Jesus  Azevedo";6587@lojacomp.pt;376638083;"2017-02-21 00:00:00"
453;"Jorge Patrício Sebastião  Lopes";6588@lojacomp.pt;489933656;"2017-02-21 00:00:00"
454;"Leonel  Rodrigo  Simões  Rebocho";6589@lojacomp.pt;883107051;"2017-02-21 00:00:00"
455;"Nuno  Patrícia Fonseca  Ferreira";6590@lojacomp.pt;600943423;"2017-02-21 00:00:00"
456;"Sandra  Olga Mendes Calado";6591@lojacomp.pt;795933324;"2017-02-21 00:00:00"
457;"Diana Maria Gonçalves";6592@lojacomp.pt;851586475;"2017-02-21 00:00:00"
458;"Pedro Francisco Pereira  Peres";6593@lojacomp.pt;584127986;"2017-02-21 00:00:00"
459;"Teresa  Márcia Silva  Jesus";6594@lojacomp.pt;234063186;"2017-02-21 00:00:00"
460;"Beatriz Ribeiro  Cordeiro";6595@lojacomp.pt;179699840;"2017-02-21 00:00:00"
461;"Eunice  Olga Silvério  Cordeiro";6596@lojacomp.pt;418190582;"2017-02-21 00:00:00"
462;"Valdemar  Fernando Sousa  Madeira";6597@lojacomp.pt;190968238;"2017-02-21 00:00:00"
463;"Elias Sílvio Monteiro Nascimento";6598@lojacomp.pt;528416254;"2017-02-21 00:00:00"
464;"Olga Eunice  Nunes  Domingues  Marques";6599@lojacomp.pt;617706509;"2017-02-21 00:00:00"
465;"Sílvia Ana  Lopes  Ribeiro";6600@lojacomp.pt;869168001;"2017-02-21 00:00:00"
466;"Fátima Nancy Marques Martins";6601@lojacomp.pt;434356185;"2017-02-21 00:00:00"
467;"André  Ricardo  Norte  Anjos";6602@lojacomp.pt;811791457;"2017-02-21 00:00:00"
468;"Ângelo  Ricardo  Pedrosa  Lucas";6603@lojacomp.pt;220495700;"2017-02-21 00:00:00"
469;"Isabel  Nádia Pereira";6604@lojacomp.pt;953571122;"2017-02-21 00:00:00"
470;"Fátima Sílvia Félix  Faustino";6605@lojacomp.pt;451889709;"2017-02-21 00:00:00"
471;"Mariana Bruna Silvério  Silvério";6606@lojacomp.pt;816692982;"2017-02-21 00:00:00"
472;"Filipa Filipa Rebocho  Madeira";6607@lojacomp.pt;742167517;"2017-02-21 00:00:00"
473;"Flávio  Luis  Rebelo";6608@lojacomp.pt;809602994;"2017-02-21 00:00:00"
474;"Pedro Filipe Fernandes  Rebocho";6609@lojacomp.pt;688914536;"2017-02-21 00:00:00"
475;"Cristina  Nancy Alves  Silvério";6610@lojacomp.pt;337096791;"2017-02-21 00:00:00"
476;"André  Edgar  Jordão  Faustino";6611@lojacomp.pt;171491518;"2017-02-21 00:00:00"
477;"Isabel  Ana  Pinheiro  Rebocho";6612@lojacomp.pt;465805149;"2017-02-21 00:00:00"
478;"Lara Catarina Faustino  Guinada";6613@lojacomp.pt;199521598;"2017-02-21 00:00:00"
479;"Sérgio  Vitor  Marques Caiado";6614@lojacomp.pt;553104742;"2017-02-21 00:00:00"
480;"Catarina Lara Madeira Francisco";6615@lojacomp.pt;663421162;"2017-02-21 00:00:00"
481;"Luis  João Guerreiro  Pereira";6616@lojacomp.pt;656419689;"2017-02-21 00:00:00"
482;"Paula Mónica  Morgado  Alves";6617@lojacomp.pt;824720516;"2017-02-21 00:00:00"
483;"Eunice  Susana Jesus  Silvério";6618@lojacomp.pt;248195473;"2017-02-21 00:00:00"
484;"Alexandra  Beatriz Rosa  Domingues";6619@lojacomp.pt;952405621;"2017-02-21 00:00:00"
485;"Manuel  Mário Silvério  Pedrosa";6620@lojacomp.pt;481181802;"2017-02-21 00:00:00"
486;"Mário Duarte  Jordão  Calado  Caiado";6621@lojacomp.pt;445336688;"2017-02-21 00:00:00"
487;"Patrício Fernando Caiado Magalhães";6622@lojacomp.pt;343229726;"2017-02-21 00:00:00"
488;"Gisela Lara Nogueira  Madeira";6623@lojacomp.pt;332858079;"2017-02-21 00:00:00"
489;"Eunice  Susana Lucas  Carreira";6624@lojacomp.pt;297652358;"2017-02-21 00:00:00"
490;"Flávio  Hélio  Fernandes  Nascimento";6625@lojacomp.pt;355903172;"2017-02-21 00:00:00"
491;"Olga Leonor Guerreiro  Pereira";6626@lojacomp.pt;755238428;"2017-02-21 00:00:00"
492;"Filipe Rodrigo  Brazão  Magalhães";6627@lojacomp.pt;903044673;"2017-02-21 00:00:00"
493;"António  Nuno Pinheiro  Ferreira";6628@lojacomp.pt;711512930;"2017-02-21 00:00:00"
494;"Patrício Edgar  Alves  Rebocho";6629@lojacomp.pt;801107648;"2017-02-21 00:00:00"
495;"Rosa Márcia Cardoso  Simões";6630@lojacomp.pt;839394566;"2017-02-21 00:00:00"
496;"Jonas  Daniel  Magalhães  Pinheiro";6631@lojacomp.pt;258626688;"2017-02-21 00:00:00"
497;"Hélio  Egídio  Cordeiro  Norte";6632@lojacomp.pt;803027629;"2017-02-21 00:00:00"
498;"Daniela Patrícia Lourenço  Félix";6633@lojacomp.pt;775724649;"2017-02-21 00:00:00"
499;"Isabel  Nádia Norte  Sebastião";6634@lojacomp.pt;803191194;"2017-02-21 00:00:00"
500;"António  Rodrigo  Jesus  Cardoso";6635@lojacomp.pt;991287540;"2017-02-21 00:00:00"
501;"Francisco Duarte  Guinada  Madeira";6636@lojacomp.pt;247530506;"2017-02-21 00:00:00"
502;"Gustavo Mário Morgado  Conceição";6637@lojacomp.pt;275988006;"2017-02-21 00:00:00"
503;"Flávio  Filipe Madeira Rodrigues";6638@lojacomp.pt;705564786;"2017-02-21 00:00:00"
504;"Nelson  Valdemar  Silva  Sousa";6639@lojacomp.pt;128166603;"2017-02-21 00:00:00"
505;"Duarte  Manuel  Pinheiro  Ferreira";6640@lojacomp.pt;966793145;"2017-02-21 00:00:00"
506;"Dina Susana Félix  Madeira";6641@lojacomp.pt;685707552;"2017-02-21 00:00:00"
507;"Fátima Cristina  Domingues  Ferreira";6642@lojacomp.pt;243956087;"2017-02-21 00:00:00"
508;"Tiago  Mário Azevedo  Rebocho";6643@lojacomp.pt;976506743;"2017-02-21 00:00:00"
